"city, state_name",x,y,population,density
"Arnoldsville, Georgia",-9263796.51678372,4016763.857722559,366,83
"Wheeler, Indiana",-9703853.595838608,5087934.421698102,366,53
"Bennington, Oklahoma",-10690856.72900809,4029312.284705788,366,252
"Gowen, Oklahoma",-10628139.327895159,4147327.735502643,366,40
"Bellflower, Missouri",-10169269.254896207,4722215.904592498,366,252
"Wheatland, Missouri",-10397541.002716893,4571320.288334742,366,233
"Sibley, Missouri",-10486396.220268084,4746884.7897538785,366,135
"Ghent, Minnesota",-10674715.402843066,5544957.836545693,366,451
"Wetmore, Kansas",-10665653.996292492,4813143.561787613,366,365
"Glencoe, Kentucky",-9442542.223150479,4682384.922575885,366,80
"Old Brownsboro Place, Kentucky",-9530417.82918269,4620361.015347901,366,1069
"Hoven, South Dakota",-11107180.492625853,5659636.992309898,366,461
"Farmington, West Virginia",-8933544.983447315,4795264.3761036405,365,339
"Maunaloa, Hawaii",-17500793.18243936,2407792.2393641905,365,191
"Pinos Altos, New Mexico",-12047229.06457873,3877597.4479660667,365,186
"South Mountain, Texas",-10873609.937043406,3689998.2314319573,365,87
"Smithville Flats, New York",-8439186.256783467,5220227.894806649,365,99
"Wesley, Iowa",-10463241.766183084,5325482.651463958,365,226
"Silo, Oklahoma",-10739503.34648475,4033610.1050327523,365,283
"Pitsburg, Ohio",-9405161.138142098,4864067.863696201,365,831
"Plumwood, Ohio",-9285681.928673677,4867206.620345928,365,226
"Bailey Lakes, Ohio",-9167939.303261632,5004807.344758942,365,363
"Northmoor, Missouri",-10531424.954293964,4748134.177383422,365,588
"Underwood, Minnesota",-10672433.353281803,5826444.952023966,365,244
"Woodburn, Kentucky",-9632475.538341962,4417120.3574566925,365,329
"Mayking, Kentucky",-9214248.211431632,4457731.337682942,365,91
"Sobieski, Wisconsin",-9803451.14425135,5577971.408688216,364,111
"West Logan, West Virginia",-9127151.841834977,4560781.284105536,364,416
"Starks, Louisiana",-10426929.348286318,3543524.4882794525,364,40
"Bethania, North Carolina",-8943140.723553693,4325527.776275097,364,207
"McClusky, North Dakota",-11181219.085952459,6021436.141952509,364,378
"Diablo, California",-13576135.478929868,4556960.538888907,364,103
"Pleasant Plains, Arkansas",-10199915.510711595,4239493.144345905,364,138
"Good Hope, Illinois",-10093917.091578241,4947275.836610519,364,468
"Latham, Illinois",-9925501.833957097,4861133.442892795,364,514
"Churdan, Iowa",-10517309.642861376,5184060.868394128,364,66
"Steamboat, Arizona",-12228490.591437418,4266756.147513667,364,58
"Arimo, Idaho",-12486996.71295756,5245207.144540555,364,339
"South Solon, Ohio",-9307723.187850745,4827855.020899178,364,581
"Hoytsville, Utah",-12399276.95421246,4993980.527499592,364,31
"Lower Elochoman, Washington",-13733463.315268002,5815433.403660736,363,92
"Outlook, Washington",-13368658.211989366,5833567.91647118,363,1081
"Ellenboro, West Virginia",-9023012.458197867,4760104.543734483,363,124
"Canjilon, New Mexico",-11848111.891396804,4367425.031791071,363,43
"Coyote Flats, Texas",-10830763.065037075,3809710.725889018,363,42
"New Home, Texas",-11344758.549876858,3938775.2913657366,363,139
"Singer, Louisiana",-10398542.878134033,3587533.191277309,363,20
"Merna, Nebraska",-11105343.721027765,5084188.99297991,363,261
"Kennedy, New York",-8805171.346664513,5184826.709421369,363,68
"Ben Avon Heights, Pennsylvania",-8913696.718238873,4940699.281498992,363,808
"Centerport, Pennsylvania",-8460904.689437233,4936893.044592823,363,805
"Mexican Colony, California",-13276930.951575706,4227786.773020708,363,4410
"Havana, Arkansas",-10411266.695931703,4178812.554777617,363,233
"Dennard, Arkansas",-10301438.88631506,4266248.6267397925,363,6
"Dyess, Arkansas",-10042498.618780827,4244269.538357267,363,145
"Bowie, Arizona",-12187736.525858002,3806008.4216820314,363,82
"Clarington, Ohio",-9001817.22715083,4833487.855716833,363,122
"McGregor, Minnesota",-10386720.748211788,5878436.2084805295,363,65
"Newfolden, Minnesota",-10723384.284217885,6166420.247335884,363,137
"Gagetown, Michigan",-9266779.87913698,5412545.44285428,363,142
"Pedricktown, New Jersey",-8394346.765891936,4831300.953333612,362,155
"Villanueva, New Mexico",-11728643.813877463,4200088.494483861,362,19
"Marble, North Carolina",-9342655.244061675,4187974.447339655,362,127
"Strasburg, North Dakota",-11149804.725650597,5801784.6228156015,362,476
"Rockhill, Pennsylvania",-8671732.673050616,4901025.795627836,362,480
"Meadow Valley, California",-13478909.035671022,4856094.654193744,362,16
"Norman, Arkansas",-10428309.709972154,4090521.2888788115,362,124
"Alto Pass, Illinois",-9942967.86206256,4519377.729138873,362,65
"Livermore, Iowa",-10484514.920873677,5291901.634548973,362,199
"Plymouth, Iowa",-10366427.205040174,5349551.959089346,362,319
"Nichols, Iowa",-10164360.065352224,5083356.873334286,362,602
"Clear Spring, Maryland",-8675194.709214285,4816107.255647003,362,1216
"Butlertown, Maryland",-8471313.061826404,4762146.529044681,362,163
"Taneyville, Missouri",-10356664.485697605,4402608.342000509,362,308
"Alvarado, Minnesota",-10797823.627711346,6139006.730181208,362,669
"Rosebush, Michigan",-9436074.56073539,5419102.464240872,362,157
"Sadieville, Kentucky",-9411996.154876804,4634397.334480935,362,129
"Bullhead, South Dakota",-11252263.184976727,5743456.144136013,362,46
"Wallula, Washington",-13236510.844468672,5793932.859272083,361,1330
"Pound, Wisconsin",-9799833.26080057,5636584.32653369,361,161
"La Valle, Wisconsin",-10033259.101044986,5401135.625482112,361,351
"Hester, Louisiana",-10104581.498796236,3507110.9173798994,361,40
"Redford, New York",-8216636.330789554,5559752.968249903,361,103
"Misquamicut, Rhode Island",-7995188.467754495,5060205.223867469,361,118
"Western Grove, Arkansas",-10347658.738892427,4314541.5081044305,361,129
"Sharpsburg, Georgia",-9423239.423446925,3940120.9830576424,361,143
"Charlotte, Iowa",-10070873.956984032,5155303.897448724,361,242
"Shaft, Maryland",-8787382.492035747,4811813.799365357,361,177
"Port Jefferson, Ohio",-9361134.279533358,4914086.513940385,361,914
"Interlochen, Michigan",-9547627.822459329,5566541.478631585,361,112
"Odessa, Delaware",-8422488.333164476,4787230.580873949,360,273
"Rock Springs, Wisconsin",-10009592.577302335,5385167.070597984,360,106
"South La Paloma, Texas",-10905803.533780823,3235704.34365265,360,95
"Chataignier, Louisiana",-10276659.167664478,3576978.7547212313,360,221
"Newtok, Alaska",-18327473.984968368,8610707.255021362,360,104
"Cedar Rapids, Nebraska",-10925930.097716246,5095132.114504124,360,387
"Nickelsville, Virginia",-9174507.153218435,4404553.2503646705,360,290
"Cedarville, California",-13377797.542183492,5090536.271713243,360,25
"Cash, Arkansas",-10122448.277068555,4273314.890418377,360,378
"Clarkedale, Arkansas",-10042164.660308447,4204315.864683534,360,12
"Yatesville, Georgia",-9366677.990174863,3883801.6347488523,360,161
"Fertile, Iowa",-10399823.052278155,5351982.185469649,360,148
"Garrison, Iowa",-10257445.423553558,5182739.562304471,360,451
"Lake Viking, Missouri",-10471735.443330608,4855093.009398116,360,17
"Cuyuna, Minnesota",-10455850.151994409,5862699.786429623,360,42
"Florence, South Dakota",-10834303.024844302,5630152.75425676,360,200
"Skillman, New Jersey",-8317113.303179562,4927851.825149717,359,94
"Ramah, New Mexico",-12076617.410148155,4182582.579931784,359,36
"Rodey, New Mexico",-11926302.70173,3849441.34715629,359,245
"Loop, Texas",-11400752.253745874,3883920.9781631134,359,39
"Fenton, Louisiana",-10343406.334344124,3550399.1813276266,359,334
"Ruffin, North Carolina",-8854719.652016599,4361722.278566506,359,30
"Fairmount, North Dakota",-10753785.637153529,5789119.270750913,359,418
"Pleasanton, Nebraska",-11030381.175927574,5007888.19073022,359,410
"Cragsmoor, New York",-8281112.579857019,5111138.034346526,359,29
"West Falls, Pennsylvania",-8444752.23132313,5079390.434027214,359,128
"Goldfield, Nevada",-13050852.197723646,4538834.652442497,359,93
"Jeffersonville, Illinois",-9841088.264088556,4642126.202123235,359,136
"Ila, Georgia",-9272134.346644135,4052028.5119679826,359,180
"Wanette, Oklahoma",-10801541.69870384,4158813.377656752,359,325
"Wardell, Missouri",-9998382.704579452,4349441.193323953,359,490
"Pilger, Nebraska",-10804068.651144847,5162132.936501153,358,468
"Lakeview, Nebraska",-10840013.714721996,5086343.922745236,358,226
"Glendon, Pennsylvania",-8375277.737119048,4962423.076184442,358,224
"Grimes, California",-13569712.344311094,4732305.665843057,358,61
"Malcolm, Alabama",-9796293.300993344,3658034.5157455066,358,58
"Lake View, Arkansas",-10109290.31325679,4085500.092677954,358,27
"Amboy, Indiana",-9565361.017342696,4953768.833061069,358,415
"Benedict, Maryland",-8535945.158180978,4651951.972991024,358,591
"Carmen, Oklahoma",-10960272.160625972,4380600.018013913,358,91
"Irondale, Ohio",-8986366.081828723,4949532.508143826,358,95
"Marlboro, Ohio",-9040990.555960983,5005028.425616931,358,321
"Joseph, Utah",-12492262.124872081,4668054.758376349,358,152
"Bunceton, Missouri",-10330359.690023152,4691549.668446094,358,146
"Gaines, Michigan",-9340907.52805622,5292585.138804712,358,370
"Riverbend, Montana",-12783017.502875032,5966134.043934938,358,35
"Gamaliel, Kentucky",-9550800.427946938,4389073.26722089,358,244
"Hunters Hollow, Kentucky",-9539345.652344309,4590507.031227095,358,1922
"Fairwater, Wisconsin",-9892740.507816635,5425664.146106034,357,187
"Crystal, New Mexico",-12132833.752998758,4304488.577894155,357,31
"Lake Meredith Estates, Texas",-11310360.827221736,4254472.537958224,357,163
"South Mansfield, Louisiana",-10433274.559261534,3765686.767979367,357,202
"Moose Pass, Alaska",-16636297.14888788,8511840.873165725,357,7
"Nenana, Alaska",-16596166.472456906,9487821.167533543,357,23
"Silver Creek, Nebraska",-10872029.200274142,5058945.350063988,357,500
"Woodland Mills, Tennessee",-9919735.484334005,4366414.371562742,357,108
"Iron Gate, Virginia",-8882215.566242537,4550999.597181533,357,417
"Viola, Arkansas",-10239868.0759573,4355358.703433841,357,87
"Cobbtown, Georgia",-9143638.25842146,3800200.359472898,357,206
"Shelby, Indiana",-9722933.756560575,5040910.107972084,357,107
"Tremont City, Ohio",-9332892.524719104,4868093.208304891,357,622
"Olde West Chester, Ohio",-9395743.509220986,4769814.859812736,357,385
"Henrietta, Missouri",-10457174.85393485,4755691.242687249,357,231
"Gilman City, Missouri",-10449994.746778684,4885011.703055687,357,163
"Adams, Oregon",-13198495.238362767,5742977.397227589,357,387
"Renner Corner, South Dakota",-10765084.565469045,5411806.9152376605,357,107
"Laona, Wisconsin",-9870665.85279233,5710069.4105212735,356,70
"Esto, Florida",-9533724.018059248,3630398.736862509,356,63
"Brazos Bend, Texas",-10882715.871390296,3825850.928693853,356,218
"Atkinson, North Carolina",-8701811.199462958,4099854.2374434564,356,138
"West Waynesburg, Pennsylvania",-8927889.953315016,4851435.685692828,356,636
"Lewisberry, Pennsylvania",-8556116.24991272,4885681.472829653,356,989
"Cressey, California",-13431319.9533569,4497952.352701037,356,78
"Vina, Alabama",-9802816.623153828,4079361.6119938972,356,28
"Bonfield, Illinois",-9802126.442310913,5033752.713639811,356,279
"Ludlow, Illinois",-9810130.313698947,4922282.008442706,356,345
"Scales Mound, Illinois",-10046862.342819922,5232399.856507709,356,218
"Ransom, Illinois",-9868940.400685033,5035763.348284526,356,137
"Russellville, Indiana",-9682947.795467632,4845169.115540461,356,682
"Beaver Creek, Maryland",-8643702.425268868,4804893.217061276,356,210
"Vernon, Utah",-12517398.065893203,4879844.351607872,356,17
"Rolla, Kansas",-11313589.09245474,4455553.292852012,356,368
"Boneau, Montana",-12229915.480919573,6155671.83084306,356,57
"Tishomingo, Mississippi",-9821618.485148814,4114808.4920017994,356,161
"Idaville, Oregon",-13788399.483974483,5702123.434095844,356,281
"Butternut, Wisconsin",-10074280.333402308,5782560.955780357,355,93
"Matheny, West Virginia",-9083503.469494933,4532068.416668547,355,39
"Cashion Community, Texas",-10965871.531012872,4033704.137966726,355,72
"Kirkwood, Pennsylvania",-8469164.595654096,4844734.083585807,355,61
"Salton Sea Beach, California",-12914341.106163858,3945305.3532497976,355,455
"Trinidad, California",-13819580.073345678,5021033.286040412,355,282
"Enola, Arkansas",-10264414.023677219,4190521.519881447,355,50
"Newbury, Vermont",-8021615.7148688175,5478016.681117724,355,27
"Secor, Illinois",-9922462.81185844,4974316.803491753,355,472
"Sigel, Illinois",-9851162.678005347,4754052.919064861,355,487
"Pinehurst, Georgia",-9324076.021048278,3789000.4867586032,355,134
"Briggs, Oklahoma",-10564219.676281663,4289756.531529015,355,35
"Vanlue, Ohio",-9293218.258200381,5008669.61298757,355,392
"Green Camp, Ohio",-9262627.66213039,4943569.574257771,355,405
"Crystal Lakes, Missouri",-10484893.407142375,4773456.845094596,355,126
"Mineral Point, Missouri",-10099427.406372506,4571729.6489530755,355,571
"Badger, Minnesota",-10689031.089359079,6237073.535592054,355,102
"Bandana, Kentucky",-9900955.88623718,4459295.339109524,355,72
"Trilby, Florida",-9149794.226262327,3306650.8631821787,354,136
"Scottsville, Texas",-10491472.389048258,3833335.0747450935,354,103
"Tazlina, Alaska",-16189883.726908697,8871863.444761127,354,16
"Cottontown, Tennessee",-9632876.28850882,4362580.2662258595,354,38
"New Deal, Tennessee",-9636137.94958906,4371565.57954604,354,72
"Pierson, Iowa",-10671676.380744409,5242638.252307287,354,221
"Wheatfields, Arizona",-12338273.873257745,3959257.360320434,354,16
"Jennings, Oklahoma",-10750011.906415636,4325734.651258006,354,248
"Katie, Oklahoma",-10835716.782377377,4107396.48240622,354,6
"Athalia, Ohio",-9162629.363550792,4652094.238562036,354,199
"Milan, Minnesota",-10676841.605117215,5639249.730487483,354,192
"Comfrey, Minnesota",-10564542.502804963,5482651.292296389,354,319
"Belview, Minnesota",-10611942.341984738,5559784.240070802,354,149
"Simms, Montana",-12461927.563630914,6022935.255620442,354,17
"Blunt, South Dakota",-11130668.905183233,5545629.110903204,354,280
"Palisades, Texas",-11332680.38512579,4172228.292501192,353,242
"South Philipsburg, Pennsylvania",-8707243.590613669,4995688.450132292,353,521
"Elrama, Pennsylvania",-8897132.378008835,4902586.33500723,353,917
"Pocahontas, Virginia",-9055150.395189887,4481999.452146213,353,239
"Grubbs, Arkansas",-10138478.283742787,4253116.155113495,353,240
"Woodland, Georgia",-9413242.933173688,3867158.4741188446,353,173
"Mooreland, Indiana",-9490131.305464603,4865564.46178182,353,949
"Breckenridge, Missouri",-10442280.30606671,4831329.915793982,353,248
"Darwin, Minnesota",-10510073.875959814,5636773.559964853,353,67
"Askov, Minnesota",-10328489.522577824,5810624.184855413,353,108
"Barryton, Michigan",-9478142.196306169,5426912.318008263,353,142
"Dowling, Michigan",-9490331.680548033,5239601.817288694,353,22
"Scandinavia, Wisconsin",-9923687.326257166,5537031.178126418,352,154
"White Lake, Wisconsin",-9881875.725515211,5647013.864851744,352,64
"Nakaibito, New Mexico",-12111994.744322259,4270748.552786811,352,19
"Oretta, Louisiana",-10401593.032181768,3571730.7138703205,352,61
"Rising City, Nebraska",-10831097.023509456,5041635.015088133,352,374
"Hildreth, Nebraska",-11025728.021212416,4915152.565021875,352,237
"Mahaffey, Pennsylvania",-8763905.211427446,4993833.306802594,352,317
"Southview, Pennsylvania",-8934057.053104965,4914305.556118817,352,151
"New Galilee, Pennsylvania",-8950187.247320909,4987813.884436208,352,491
"Minburn, Iowa",-10467193.608106246,5124723.052755052,352,528
"Lacona, Iowa",-10395581.779678931,5040421.935796362,352,411
"Mowrystown, Ohio",-9323207.729020089,4727474.511526352,352,281
"Raymondville, Missouri",-10223181.28428739,4486576.95618025,352,46
"Vergas, Minnesota",-10664830.232060622,5885925.7667598585,352,93
"Nesika Beach, Oregon",-13848868.231373388,5236853.251077738,352,59
"Oceanside, Oregon",-13799275.398224985,5693422.747282071,352,130
"Bennington, New Hampshire",-8006175.70149579,5312504.597808293,351,314
"Lost Bridge Village, Arkansas",-10454636.769544763,4354390.663588595,351,41
"Prairie City, Illinois",-10070506.602664415,4956598.955922542,351,134
"East Germantown, Indiana",-9477396.355717853,4838848.51984089,351,1161
"Otwell, Indiana",-9695471.238181876,4644130.406714587,351,75
"Winkelman, Arizona",-12330314.529666027,3893352.9467649274,351,176
"Mardela Springs, Maryland",-8433197.268178787,4644457.370860703,351,333
"Downing, Missouri",-10282458.913134806,4937010.137582644,351,205
"Calumet, Minnesota",-10382401.551969009,5994430.691220549,351,75
"South Glastonbury, Montana",-12335045.608024739,5670789.796269735,351,7
